primary_key,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Month,Revenue
5930,1,1,5,2,Returning_Visitor,False,Sep,True
5931,1,1,8,2,Returning_Visitor,False,Aug,False
5932,2,2,1,1,Returning_Visitor,False,Oct,False
5933,2,2,7,1,Returning_Visitor,False,June,False
5934,2,2,1,1,Returning_Visitor,True,Sep,False
5935,2,2,2,2,Returning_Visitor,False,Aug,False
5936,3,2,7,13,Returning_Visitor,True,Sep,False
5937,2,2,8,4,New_Visitor,True,Jul,False
5938,2,2,1,1,Returning_Visitor,True,Sep,False
5939,3,2,1,4,Returning_Visitor,True,Nov,False
5940,1,2,7,2,Returning_Visitor,False,Nov,False
5941,2,2,5,7,Returning_Visitor,True,Oct,False
5942,2,2,4,13,Returning_Visitor,False,Nov,False
5943,2,2,3,2,Returning_Visitor,False,Oct,False
5944,2,4,7,1,Returning_Visitor,False,Oct,False
5945,4,1,3,3,New_Visitor,False,Aug,False
5946,1,1,8,1,Returning_Visitor,False,Oct,False
5947,2,5,1,5,Returning_Visitor,False,Aug,False
5948,2,2,1,1,Returning_Visitor,False,Aug,False
5949,1,1,1,3,Returning_Visitor,False,Aug,False
5950,3,2,3,13,Returning_Visitor,False,Nov,False
5951,2,5,4,5,Returning_Visitor,True,Sep,False
5952,2,2,4,1,Returning_Visitor,True,Nov,False
5953,3,2,1,4,Returning_Visitor,False,Aug,False
5954,2,2,2,1,Returning_Visitor,False,June,False
5955,2,6,3,5,New_Visitor,False,Aug,False
5956,3,2,4,20,Returning_Visitor,False,Aug,False
5957,2,4,1,3,New_Visitor,False,Nov,True
5958,2,2,3,1,Returning_Visitor,True,Jul,True
5959,1,1,4,2,Returning_Visitor,False,Aug,False
5960,2,2,1,20,New_Visitor,False,Oct,False
5961,2,2,3,4,Returning_Visitor,False,Oct,False
5962,3,2,1,5,Returning_Visitor,False,Oct,False
5963,2,4,3,4,Returning_Visitor,False,Jul,False
5964,1,1,1,3,New_Visitor,True,Oct,False
5965,3,2,1,2,Returning_Visitor,False,Oct,False
5966,4,1,1,2,Returning_Visitor,False,Oct,True
5967,2,2,5,2,New_Visitor,False,Jul,True
5968,2,2,3,3,Returning_Visitor,False,June,False
5969,3,3,1,3,New_Visitor,True,Nov,False
5970,3,2,6,1,Returning_Visitor,False,Jul,False
5971,2,2,7,5,New_Visitor,False,Oct,False
5972,3,2,1,2,Returning_Visitor,True,Aug,False
5973,2,2,1,2,New_Visitor,True,Aug,False
5974,1,8,3,1,Returning_Visitor,False,Oct,False
5975,2,10,2,2,Returning_Visitor,True,Jul,False
5976,2,2,1,2,Returning_Visitor,False,Nov,False
5977,1,1,7,5,New_Visitor,False,Oct,False
5978,2,2,1,3,Returning_Visitor,False,June,False
5979,2,4,5,2,Returning_Visitor,False,Nov,False
5980,3,2,1,1,Returning_Visitor,True,Aug,False
5981,4,2,2,4,Returning_Visitor,False,Nov,False
5982,1,1,3,2,Returning_Visitor,False,Oct,False
5983,2,2,4,1,Returning_Visitor,False,June,True
5984,2,2,1,2,Returning_Visitor,True,Aug,False
5985,2,2,7,4,Returning_Visitor,True,Nov,True
5986,1,1,1,1,Returning_Visitor,False,Oct,False
5987,1,1,6,3,Returning_Visitor,False,June,True
5988,1,1,1,6,Returning_Visitor,False,Aug,False
5989,2,4,3,2,Returning_Visitor,False,Oct,True
5990,2,2,9,2,Returning_Visitor,True,Oct,False
5991,2,2,8,4,Returning_Visitor,False,Aug,True
5992,2,2,1,3,Returning_Visitor,True,Jul,False
5993,2,2,5,1,Returning_Visitor,False,June,False
5994,2,6,1,2,Returning_Visitor,False,Nov,False
5995,1,1,3,2,Returning_Visitor,False,Sep,True
5996,1,1,1,20,Returning_Visitor,True,June,False
5997,2,4,9,11,Returning_Visitor,False,Aug,False
5998,3,2,1,1,Returning_Visitor,False,June,False
5999,2,2,8,2,Returning_Visitor,False,Aug,True
6000,1,1,6,3,Returning_Visitor,True,Aug,False
6001,3,2,1,3,Returning_Visitor,False,Aug,False
6002,2,2,8,2,Returning_Visitor,True,Oct,False
6003,2,2,3,2,Returning_Visitor,False,Oct,True
6004,2,2,1,4,Returning_Visitor,False,Nov,False
6005,3,2,1,20,Returning_Visitor,False,Nov,True
6006,2,2,3,2,Returning_Visitor,True,Sep,False
6007,2,2,7,1,Returning_Visitor,False,Aug,False
6008,2,4,7,4,Returning_Visitor,False,Sep,False
6009,2,2,4,1,Returning_Visitor,False,Aug,False
6010,3,2,1,4,Returning_Visitor,True,Sep,True
6011,3,2,1,13,Returning_Visitor,False,Nov,False
6012,2,2,9,1,Returning_Visitor,False,Nov,False
6013,2,4,2,20,Returning_Visitor,True,Nov,False
6014,1,1,4,2,Returning_Visitor,False,Sep,False
6015,4,1,3,5,New_Visitor,False,Oct,True
6016,1,1,1,20,Returning_Visitor,False,Aug,False
6017,3,7,8,2,Returning_Visitor,False,Sep,False
6018,2,2,2,2,New_Visitor,False,Oct,False
6019,2,2,3,4,Returning_Visitor,False,Aug,False
6020,3,2,1,20,Returning_Visitor,True,Nov,False
6021,3,2,4,2,Returning_Visitor,True,Jul,False
6022,1,1,3,4,Returning_Visitor,True,Oct,False
6023,2,2,3,3,Returning_Visitor,False,Oct,False
6024,2,2,5,4,Returning_Visitor,False,Aug,False
6025,2,5,6,1,Returning_Visitor,False,Jul,False
6026,2,4,7,2,New_Visitor,False,Sep,True
6027,3,2,2,3,Returning_Visitor,False,Jul,False
6028,2,2,3,4,New_Visitor,False,Oct,True
6029,2,2,2,2,New_Visitor,False,Jul,False
6030,2,2,2,13,Returning_Visitor,False,Sep,False
6031,2,5,3,2,Returning_Visitor,True,Jul,False
6032,3,2,5,4,Returning_Visitor,False,June,False
6033,2,2,2,2,Returning_Visitor,False,June,False
6034,2,2,3,2,New_Visitor,False,Oct,False
6035,1,1,1,2,Returning_Visitor,False,Aug,False
6036,2,5,1,1,Returning_Visitor,False,June,False
6037,2,4,3,5,Returning_Visitor,False,Aug,False
6038,2,2,4,1,Returning_Visitor,False,June,False
6039,2,2,1,6,Returning_Visitor,False,Nov,False
6040,1,1,3,2,Returning_Visitor,False,Oct,False
6041,2,4,1,4,Returning_Visitor,False,Jul,True
6042,2,2,6,20,Returning_Visitor,False,Oct,False
6043,3,2,8,1,Returning_Visitor,False,Nov,False
6044,4,1,1,2,New_Visitor,False,June,True
6045,1,1,1,4,Returning_Visitor,False,Jul,False
6046,2,4,3,2,Returning_Visitor,False,Aug,False
6047,2,2,6,1,Returning_Visitor,False,June,False
6048,3,2,4,2,Returning_Visitor,False,Nov,False
6049,3,2,9,13,Returning_Visitor,False,Oct,False
6050,2,2,3,13,Returning_Visitor,True,Jul,False
6051,1,1,2,4,Returning_Visitor,True,Nov,False
6052,4,1,1,3,Returning_Visitor,False,Aug,True
6053,2,2,7,1,New_Visitor,False,Sep,False
6054,3,2,1,5,Returning_Visitor,True,Sep,False
6055,1,1,4,4,Returning_Visitor,True,Jul,False
6056,1,1,4,4,Returning_Visitor,False,June,False
6057,2,2,1,3,Returning_Visitor,False,June,False
6058,1,1,1,3,Returning_Visitor,False,Sep,False
6059,1,1,1,2,New_Visitor,True,Oct,False
6060,2,6,1,2,Returning_Visitor,False,Nov,False
6061,1,2,6,2,Returning_Visitor,True,Sep,True
6062,3,2,3,13,Returning_Visitor,False,Aug,False
6063,3,2,6,2,Returning_Visitor,False,June,False
6064,1,1,2,3,Returning_Visitor,False,Oct,False
6065,1,2,8,1,Returning_Visitor,False,Jul,False
6066,1,1,4,5,New_Visitor,False,Nov,False
6067,2,2,1,3,Returning_Visitor,False,Jul,False
6068,3,2,3,1,Returning_Visitor,False,Nov,False
6069,2,4,1,2,Returning_Visitor,True,Oct,False
6070,2,2,6,1,Returning_Visitor,False,Aug,False
6071,1,8,2,3,New_Visitor,True,June,False
6072,2,2,3,1,Returning_Visitor,False,Sep,False
6073,2,2,3,13,Returning_Visitor,True,Aug,False
6074,2,2,2,20,Returning_Visitor,False,Oct,True
6075,2,2,2,1,Returning_Visitor,True,Aug,False
6076,2,2,1,3,Returning_Visitor,False,June,False
6077,2,2,2,4,Returning_Visitor,False,Nov,False
6078,2,2,4,2,New_Visitor,False,Sep,True
6079,2,2,1,20,Returning_Visitor,False,Oct,True
6080,2,2,2,6,New_Visitor,True,Sep,True
6081,2,2,3,2,Returning_Visitor,False,Jul,False
6082,3,2,1,2,Returning_Visitor,False,Jul,False
6083,2,10,1,2,Returning_Visitor,False,Jul,False
6084,2,2,6,2,New_Visitor,False,Oct,False
6085,3,2,4,3,Returning_Visitor,False,Jul,False
6086,2,2,8,4,Returning_Visitor,False,Sep,True
6087,3,2,1,3,Returning_Visitor,False,Jul,False
6088,3,2,1,6,Returning_Visitor,False,Jul,False
6089,1,1,1,1,Returning_Visitor,True,Oct,False
6090,1,1,1,5,Returning_Visitor,False,Oct,False
6091,2,4,1,5,New_Visitor,False,Jul,False
6092,1,2,3,2,Returning_Visitor,True,Oct,True
6093,3,2,4,5,Returning_Visitor,False,Aug,True
6094,3,2,1,1,Returning_Visitor,False,Jul,False
6095,3,2,3,1,Returning_Visitor,False,Sep,False
6096,3,2,5,2,Returning_Visitor,False,Sep,False
6097,3,2,6,4,Returning_Visitor,False,Aug,False
6098,3,2,2,1,Returning_Visitor,False,June,False
6099,2,2,1,13,Returning_Visitor,False,Sep,False
6100,3,2,1,3,Returning_Visitor,True,Aug,False
6101,1,1,1,2,Returning_Visitor,False,Nov,False
6102,2,2,3,1,Returning_Visitor,False,Aug,False
6103,2,2,5,2,New_Visitor,False,Sep,False
6104,2,10,3,2,Returning_Visitor,True,Sep,False
6105,2,2,1,3,Returning_Visitor,False,June,False
6106,1,1,6,4,Returning_Visitor,False,Nov,False
6107,3,2,1,13,Returning_Visitor,False,Aug,False
6108,4,2,3,2,Returning_Visitor,False,Oct,False
6109,3,2,1,6,Returning_Visitor,False,Sep,False
6110,1,1,1,2,Returning_Visitor,False,Oct,False
6111,2,2,1,1,Returning_Visitor,False,Aug,True
6112,1,1,3,2,Returning_Visitor,False,Nov,False
6113,2,2,1,3,Returning_Visitor,False,Aug,False
6114,2,4,9,6,Returning_Visitor,False,Aug,False
6115,2,2,6,20,Returning_Visitor,False,Jul,False
6116,3,2,1,13,Returning_Visitor,False,June,False
6117,3,2,2,1,Returning_Visitor,True,Jul,False
6118,2,4,1,5,New_Visitor,True,Aug,True
6119,1,1,3,2,Returning_Visitor,False,Aug,False
6120,2,4,4,2,Returning_Visitor,True,Sep,False
6121,2,2,1,2,Returning_Visitor,False,Aug,False
6122,1,1,1,2,Returning_Visitor,True,June,False
6123,2,2,8,2,New_Visitor,False,Nov,False
6124,3,2,2,13,Returning_Visitor,True,Oct,False
6125,1,1,3,20,Returning_Visitor,False,Nov,False
6126,3,2,2,20,Returning_Visitor,True,Nov,False
6127,3,2,6,1,Returning_Visitor,False,Aug,False
6128,2,2,6,1,Returning_Visitor,False,Jul,False
6129,2,2,3,4,Returning_Visitor,False,Aug,False
6130,1,1,3,2,New_Visitor,False,Nov,False
6131,2,2,1,4,Returning_Visitor,False,June,False
6132,2,2,3,3,Returning_Visitor,False,Aug,False
6133,2,2,1,1,Returning_Visitor,False,Jul,False
6134,2,2,1,4,Returning_Visitor,False,Jul,True
6135,3,2,1,13,Returning_Visitor,True,June,False
6136,2,5,3,2,Returning_Visitor,False,June,False
6137,3,2,8,1,Returning_Visitor,False,Aug,False
6138,2,2,4,1,Returning_Visitor,True,Nov,False
6139,1,1,3,2,Returning_Visitor,True,Sep,False
6140,2,2,3,13,Returning_Visitor,False,Oct,False
6141,3,2,2,3,Returning_Visitor,True,Sep,False
6142,2,2,1,2,Returning_Visitor,False,Jul,True
6143,3,2,1,4,Returning_Visitor,True,Jul,False
6144,2,2,2,1,Returning_Visitor,False,Sep,False
6145,3,2,3,3,Returning_Visitor,True,Nov,False
6146,2,2,2,1,Returning_Visitor,False,Aug,False
6147,2,2,3,2,New_Visitor,False,Nov,False
6148,2,4,1,2,Returning_Visitor,False,Nov,False
6149,2,2,7,13,Returning_Visitor,True,Jul,False
6150,1,1,2,3,Returning_Visitor,False,Nov,False
6151,1,2,4,2,Returning_Visitor,False,Nov,False
6152,2,2,7,5,Returning_Visitor,True,Oct,False
6153,2,2,9,4,Returning_Visitor,False,Jul,False
6154,3,2,4,13,Returning_Visitor,True,Sep,False
6155,3,2,1,3,Returning_Visitor,True,Jul,False
6156,2,5,6,2,Returning_Visitor,False,Sep,False
6157,1,1,8,5,New_Visitor,True,Oct,False
6158,4,2,1,2,Returning_Visitor,False,Aug,True
6159,2,4,1,4,Returning_Visitor,True,Jul,False
6160,1,1,1,4,Returning_Visitor,False,Jul,True
6161,2,5,7,2,New_Visitor,True,Oct,False
6162,1,1,3,4,Returning_Visitor,False,Aug,False
6163,1,1,8,3,Returning_Visitor,False,Nov,False
6164,3,2,3,2,New_Visitor,True,Nov,True
6165,3,2,2,3,Returning_Visitor,False,June,False
6166,2,2,1,3,Returning_Visitor,False,Jul,False
6167,2,2,1,4,Returning_Visitor,False,June,True
6168,2,2,7,4,Returning_Visitor,True,Aug,False
6169,2,2,3,1,Returning_Visitor,False,Oct,False
6170,2,4,9,3,Returning_Visitor,False,Sep,False
6171,2,2,6,1,Returning_Visitor,True,Jul,False
6172,4,1,2,1,Returning_Visitor,False,Sep,False
6173,1,1,1,5,New_Visitor,False,Oct,False
6174,2,2,4,2,Returning_Visitor,False,Aug,False
6175,2,4,1,4,Returning_Visitor,False,Aug,False
6176,4,2,1,3,Returning_Visitor,False,June,False
6177,2,2,8,1,Returning_Visitor,False,June,True
6178,4,2,9,7,Returning_Visitor,False,Oct,False
6179,1,1,3,2,Returning_Visitor,True,Oct,False
6180,2,2,8,2,New_Visitor,True,Jul,False
6181,2,2,4,1,Returning_Visitor,True,Aug,True
6182,3,2,3,2,Returning_Visitor,True,Oct,False
6183,2,2,1,2,New_Visitor,True,Oct,False
6184,2,2,3,1,Returning_Visitor,False,Jul,False
6185,3,2,1,1,Returning_Visitor,False,Oct,False
6186,2,2,6,2,Returning_Visitor,False,Sep,False
6187,3,2,8,4,Returning_Visitor,False,Jul,False
6188,2,2,5,1,Returning_Visitor,False,Aug,False
6189,2,5,7,1,Returning_Visitor,False,Jul,False
6190,1,1,6,6,Returning_Visitor,False,Nov,False
6191,3,2,6,1,Returning_Visitor,True,Sep,False
6192,2,4,3,5,New_Visitor,False,Sep,False
6193,2,5,1,2,New_Visitor,False,Oct,True
6194,2,2,7,2,Returning_Visitor,False,Sep,True
6195,2,2,2,1,Returning_Visitor,False,Aug,False
6196,2,2,1,5,Returning_Visitor,False,Oct,False
6197,2,6,3,3,Returning_Visitor,False,Nov,False
6198,2,2,7,3,Returning_Visitor,False,June,False
6199,1,1,2,4,Returning_Visitor,True,Jul,False
6200,3,2,6,13,Returning_Visitor,False,Sep,False
6201,2,4,1,5,New_Visitor,False,Sep,False
6202,2,2,4,2,New_Visitor,False,Nov,False
6203,1,1,1,2,Returning_Visitor,False,Aug,False
6204,4,2,1,20,Returning_Visitor,True,Oct,True
6205,3,2,4,1,Returning_Visitor,False,Oct,False
6206,2,2,6,2,New_Visitor,False,Aug,True
6207,2,2,1,2,Returning_Visitor,False,Sep,False
6208,2,10,1,5,New_Visitor,False,Sep,False
6209,2,4,1,2,Returning_Visitor,False,Oct,True
6210,2,5,5,2,New_Visitor,True,Aug,False
6211,2,2,1,1,Returning_Visitor,False,Oct,False
6212,1,1,2,2,Returning_Visitor,False,June,True
6213,2,2,3,1,Returning_Visitor,False,Sep,False
6214,1,2,1,4,Returning_Visitor,False,Aug,False
6215,1,2,6,2,Returning_Visitor,False,Sep,False
6216,2,2,7,4,Returning_Visitor,True,June,False
6217,2,2,1,1,Returning_Visitor,False,Jul,True
6218,2,2,4,13,Returning_Visitor,False,Aug,False
6219,2,4,8,2,New_Visitor,False,Nov,False
6220,4,2,8,1,Returning_Visitor,False,Jul,False
6221,1,1,1,2,Returning_Visitor,False,Sep,False
6222,4,5,3,11,Returning_Visitor,False,Oct,False
6223,1,1,1,2,Returning_Visitor,True,Oct,True
6224,1,1,1,4,Returning_Visitor,True,Jul,False
6225,2,2,4,20,Returning_Visitor,True,Nov,False
6226,2,2,8,4,Returning_Visitor,False,Aug,False
6227,1,1,1,3,Returning_Visitor,False,Aug,False
6228,3,5,1,1,Returning_Visitor,False,Jul,False
6229,1,1,1,2,Returning_Visitor,True,June,False
6230,2,5,1,1,Returning_Visitor,False,Aug,False
6231,2,2,1,3,Returning_Visitor,False,Nov,False
6232,2,2,7,2,New_Visitor,False,Sep,True
6233,2,2,2,4,Returning_Visitor,False,June,False
6234,2,2,9,1,Returning_Visitor,False,Aug,False
6235,2,2,1,13,Returning_Visitor,False,Oct,False
6236,2,2,7,2,Returning_Visitor,False,Jul,False
6237,2,12,6,3,Returning_Visitor,False,Jul,False
6238,3,2,4,20,Returning_Visitor,False,Oct,False
6239,2,2,1,1,Returning_Visitor,False,Jul,True
6240,1,1,1,20,Returning_Visitor,True,Aug,True
6241,2,2,9,13,Returning_Visitor,False,Jul,False
6242,4,1,4,1,Returning_Visitor,False,Oct,True
6243,2,2,1,2,Returning_Visitor,True,Jul,True
6244,2,2,9,20,New_Visitor,False,Nov,True
6245,2,2,1,13,Returning_Visitor,False,Aug,False
6246,2,2,3,6,New_Visitor,True,Sep,True
6247,2,5,2,1,Returning_Visitor,False,Sep,False
6248,1,1,2,2,Returning_Visitor,True,Nov,True
6249,3,2,8,13,Returning_Visitor,False,Aug,False
6250,2,2,1,2,Returning_Visitor,False,Sep,True
6251,1,1,4,3,Returning_Visitor,True,Oct,False
6252,3,2,6,1,Returning_Visitor,True,Sep,False
6253,4,2,1,4,Returning_Visitor,False,Oct,False
6254,3,2,3,5,Returning_Visitor,True,Aug,False
6255,3,2,4,1,Returning_Visitor,False,Jul,False
6256,1,8,6,20,New_Visitor,False,Oct,False
6257,1,1,1,5,Returning_Visitor,False,Oct,False
6258,2,5,3,4,New_Visitor,False,Aug,True
6259,2,2,1,6,Returning_Visitor,False,Oct,False
6260,2,2,1,1,Returning_Visitor,False,Oct,False
6261,2,2,1,13,Returning_Visitor,False,Nov,False
6262,3,2,1,4,Returning_Visitor,False,Oct,False
6263,2,2,1,13,Returning_Visitor,False,Jul,False
6264,1,1,1,2,Returning_Visitor,False,Oct,False
6265,2,2,6,2,New_Visitor,True,Sep,False
6266,1,1,1,4,Returning_Visitor,False,Jul,False
6267,2,4,3,4,Returning_Visitor,False,Aug,False
6268,3,2,4,4,New_Visitor,False,Aug,False
6269,3,2,2,3,New_Visitor,True,Oct,False
6270,4,2,1,1,Returning_Visitor,False,Nov,True
6271,2,4,5,2,New_Visitor,False,Nov,True
6272,1,1,2,4,Returning_Visitor,False,Aug,True
6273,3,2,1,4,Returning_Visitor,True,Oct,False
6274,3,2,1,3,Returning_Visitor,True,Oct,False
6275,2,10,1,2,Returning_Visitor,False,Nov,False
6276,2,2,1,2,Returning_Visitor,False,Sep,False
6277,2,2,3,2,New_Visitor,True,Nov,True
6278,4,1,4,2,New_Visitor,True,Oct,False
6279,2,2,3,13,Returning_Visitor,False,Aug,False
6280,1,1,1,1,Returning_Visitor,False,Nov,False
6281,2,6,2,1,Returning_Visitor,False,Sep,False
6282,2,2,1,6,Returning_Visitor,False,Aug,False
6283,2,2,5,1,Returning_Visitor,False,Oct,True
6284,1,1,1,4,Returning_Visitor,False,Nov,False
6285,2,4,9,2,Returning_Visitor,False,Oct,False
6286,1,1,1,3,Returning_Visitor,False,Nov,False
6287,2,4,3,1,Returning_Visitor,False,Aug,False
6288,2,4,9,3,Returning_Visitor,False,Jul,False
6289,2,2,7,1,Returning_Visitor,False,Jul,False
6290,2,4,4,5,New_Visitor,False,Nov,False
6291,1,1,4,2,Returning_Visitor,True,Nov,True
6292,3,2,4,1,Returning_Visitor,False,Oct,False
6293,2,2,7,1,Returning_Visitor,False,Oct,True
6294,3,2,3,2,Returning_Visitor,True,Jul,True
6295,3,2,4,3,Returning_Visitor,True,Jul,False
6296,2,2,3,2,Returning_Visitor,False,Oct,False
6297,1,1,1,3,Returning_Visitor,False,Nov,False
6298,2,2,1,2,New_Visitor,False,Jul,False
6299,2,5,7,3,Returning_Visitor,False,Nov,False
6300,1,8,1,11,New_Visitor,False,Oct,False
6301,1,1,4,2,Returning_Visitor,True,Jul,False
6302,2,2,3,2,Returning_Visitor,False,Oct,False
6303,2,2,1,20,Returning_Visitor,False,Oct,True
6304,2,2,1,3,Returning_Visitor,False,Jul,False
6305,2,7,3,1,Returning_Visitor,False,Aug,False
6306,2,5,3,1,Returning_Visitor,False,Nov,False
6307,2,5,3,5,New_Visitor,False,Oct,True
6308,3,2,1,20,Returning_Visitor,True,Oct,True
6309,1,1,2,3,Returning_Visitor,True,Jul,False
6310,1,1,4,3,Returning_Visitor,False,Aug,True
6311,1,1,1,2,Returning_Visitor,False,Oct,True
6312,2,2,7,2,Returning_Visitor,False,Nov,False
6313,1,1,4,2,New_Visitor,False,Sep,True
6314,3,2,6,4,Returning_Visitor,False,Jul,True
6315,1,8,7,3,Returning_Visitor,False,Aug,False
6316,3,2,3,1,Returning_Visitor,False,Sep,False
6317,5,11,8,14,Returning_Visitor,False,Sep,False
6318,2,2,3,2,Returning_Visitor,False,Sep,True
6319,2,2,4,13,Returning_Visitor,False,Sep,True
6320,2,2,7,2,Returning_Visitor,False,Nov,False
6321,1,1,9,3,Returning_Visitor,False,Oct,False
6322,3,2,1,1,Returning_Visitor,False,Jul,False
6323,2,2,1,5,Returning_Visitor,True,June,False
6324,1,1,6,1,Returning_Visitor,True,June,False
6325,3,2,1,3,Returning_Visitor,False,Aug,False
6326,2,2,1,4,Returning_Visitor,False,Oct,False
6327,2,2,9,1,Returning_Visitor,False,Jul,False
6328,3,2,1,20,Returning_Visitor,False,Nov,False
6329,3,2,3,2,Returning_Visitor,True,Oct,False
6330,2,10,3,3,Returning_Visitor,False,Aug,True
6331,2,4,1,2,Returning_Visitor,True,June,False
6332,2,2,3,4,Returning_Visitor,False,Jul,True
6333,2,2,3,1,Returning_Visitor,False,Nov,True
6334,2,2,7,13,Returning_Visitor,False,Aug,False
6335,2,2,2,1,Returning_Visitor,False,Sep,False
6336,2,4,7,1,Returning_Visitor,False,Sep,False
6337,1,1,2,2,Returning_Visitor,False,Aug,False
6338,2,2,3,1,Returning_Visitor,True,Aug,True
6339,2,2,6,1,Returning_Visitor,False,Sep,True
6340,1,1,1,2,Returning_Visitor,True,Sep,False
6341,3,2,6,2,Returning_Visitor,False,June,False
6342,2,2,1,1,Returning_Visitor,True,Sep,False
6343,3,3,3,1,Returning_Visitor,True,Aug,False
6344,2,2,1,5,New_Visitor,False,Jul,False
6345,2,2,1,4,Returning_Visitor,False,Aug,False
6346,3,2,1,3,Returning_Visitor,False,Aug,False
6347,3,2,3,3,Returning_Visitor,False,Aug,False
6348,3,2,3,4,Returning_Visitor,False,Sep,False
6349,1,8,3,20,Returning_Visitor,False,Nov,False
6350,2,2,7,1,Returning_Visitor,False,Jul,False
6351,2,2,3,2,Returning_Visitor,False,Aug,False
6352,1,2,1,4,Returning_Visitor,False,Jul,False
6353,3,2,1,1,Returning_Visitor,False,June,False
6354,1,1,1,2,Returning_Visitor,False,Oct,False
6355,2,2,2,1,Returning_Visitor,False,Oct,False
6356,3,2,6,4,Returning_Visitor,False,Sep,False
6357,3,2,1,2,New_Visitor,False,Nov,False
6358,1,2,3,1,Returning_Visitor,True,June,False
6359,2,2,1,5,New_Visitor,False,Sep,False
6360,1,1,6,2,Returning_Visitor,True,Oct,False
6361,2,2,7,2,Returning_Visitor,False,Oct,True
6362,2,2,8,2,Returning_Visitor,False,Sep,True
6363,2,10,7,2,Returning_Visitor,False,Nov,True
6364,1,8,1,2,Returning_Visitor,False,Aug,False
6365,2,2,7,1,Returning_Visitor,True,Jul,False
6366,2,2,1,1,Returning_Visitor,False,Oct,False
6367,3,2,3,4,Returning_Visitor,True,Jul,False
6368,1,1,4,4,Returning_Visitor,False,Jul,False
6369,1,1,2,2,Returning_Visitor,False,Sep,False
6370,3,2,1,4,Returning_Visitor,False,Jul,False
6371,2,4,4,2,New_Visitor,False,Nov,False
6372,1,1,1,4,Returning_Visitor,False,Oct,True
6373,4,2,3,4,Returning_Visitor,False,June,False
6374,3,2,4,4,New_Visitor,False,Sep,False
6375,1,1,6,5,New_Visitor,True,Sep,True
6376,3,2,7,13,Returning_Visitor,False,June,False
6377,2,2,2,2,Returning_Visitor,True,Oct,False
6378,2,2,7,1,Returning_Visitor,False,Sep,False
6379,4,1,2,2,New_Visitor,False,Jul,False
6380,2,2,3,1,Returning_Visitor,True,Aug,False
6381,2,6,4,3,Returning_Visitor,True,Aug,False
6382,2,2,2,2,New_Visitor,True,Jul,False
6383,3,2,5,13,Returning_Visitor,True,June,False
6384,2,2,3,2,Returning_Visitor,False,Aug,False
6385,2,2,3,2,New_Visitor,False,Oct,False
6386,2,2,9,6,Returning_Visitor,False,June,False
6387,2,4,1,2,New_Visitor,False,Sep,False
6388,2,2,1,2,Returning_Visitor,False,Nov,True
6389,1,2,1,5,Returning_Visitor,False,Nov,False
6390,2,5,3,3,Returning_Visitor,False,Jul,False
6391,1,1,7,3,Returning_Visitor,False,June,False
6392,3,2,3,2,Returning_Visitor,True,Sep,True
6393,2,2,5,13,Returning_Visitor,False,Aug,False
6394,2,2,1,2,Returning_Visitor,False,Oct,False
6395,3,2,7,11,New_Visitor,True,Oct,False
6396,2,2,5,2,Returning_Visitor,False,Sep,False
6397,1,1,1,2,Returning_Visitor,False,June,False
6398,2,2,3,5,New_Visitor,False,Sep,False
6399,2,2,6,2,New_Visitor,False,Oct,True
6400,2,2,1,1,Returning_Visitor,False,Nov,False
6401,1,1,3,3,Returning_Visitor,False,Oct,False
6402,2,2,1,1,Returning_Visitor,False,June,False
6403,2,2,1,3,Returning_Visitor,False,June,False
6404,2,2,9,2,Returning_Visitor,False,Aug,True
6405,1,1,1,5,Returning_Visitor,False,Sep,False
6406,2,5,7,2,Returning_Visitor,False,Oct,False
6407,2,2,3,2,Returning_Visitor,True,Sep,True
6408,2,2,9,1,Returning_Visitor,False,June,False
6409,1,1,3,3,Returning_Visitor,True,Jul,False
6410,1,1,1,5,New_Visitor,False,Aug,True
6411,2,2,4,1,Returning_Visitor,False,Aug,False
6412,1,1,3,2,Returning_Visitor,False,Oct,True
6413,1,1,5,2,New_Visitor,False,Jul,False
6414,3,2,4,2,Returning_Visitor,True,Sep,False
6415,1,1,1,3,Returning_Visitor,False,Sep,False
6416,3,2,5,4,Returning_Visitor,True,Jul,False
6417,1,1,3,2,New_Visitor,False,Sep,False
6418,3,2,4,3,Returning_Visitor,True,Jul,False
6419,1,1,2,4,Returning_Visitor,False,Oct,True
6420,2,2,5,2,Returning_Visitor,True,Jul,False
6421,1,1,6,2,Returning_Visitor,False,June,False
6422,2,2,5,1,Returning_Visitor,False,Sep,False
6423,2,2,2,1,Returning_Visitor,True,Jul,True
6424,3,2,1,13,Returning_Visitor,True,Sep,False
6425,2,2,9,1,Returning_Visitor,False,Nov,False
6426,2,2,7,3,Returning_Visitor,False,Oct,False
6427,2,2,9,2,New_Visitor,False,Sep,False
6428,1,2,1,2,Returning_Visitor,True,Jul,False
6429,2,2,4,2,Returning_Visitor,False,Sep,False
6430,1,1,1,5,New_Visitor,True,June,False
6431,2,2,5,3,Returning_Visitor,True,Jul,False
6432,2,2,2,2,New_Visitor,True,Sep,True
6433,2,2,4,13,Returning_Visitor,False,June,False
6434,2,4,1,3,Returning_Visitor,False,Nov,True
6435,1,2,1,4,Returning_Visitor,False,Nov,False
6436,1,1,8,4,Returning_Visitor,False,Sep,False
